id_primkey,Shed_num,Staff,DATEC,Weeknum,Task,First_collect,Time_collect_start,Vis_check,clean_eggs,dirty_eggs,Seconds_eggs,jumbos_eggs,cracked_eggs,Total_eggs,Stack_weight1,Stack_weight2,Stack_weight3,Stack_weight4,Egg_Weight,Time_collect_fin,Flock_total,Flock_age,Yield,Industry_Average,Last_weeks_Average,tss,tsp
158,Shed 7,Clo,28/12/2019,51,,,13:51:00,Visual Check ok,3060,50,20,10,17,0,12,11.9,0,0,0,13:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
159,Shed 8,Jess and josh ,28/12/2019,51,,,13:28:00,Visual Check ok,2160,30,50,5,10,0,11,12,0,0,0,13:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
160,Shed 9,Jess,28/12/2019,51,,,13:40:00,Visual Check ok,1260,25,10,12,7,0,11,10.9,0,0,0,1:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
167,Shed 8,Josh ,29/12/2019,51,,,10:59:00,Visual Check ok,2070,35,25,12,10,0,0,0,0,0,0,11:46:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
169,Shed 1,Clo,30/12/2019,52,,,9:40:00,Visual Check ok,906,200,30,0,18,0,12.2,12.2,0,0,0,10:10:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
170,Shed 2,Clo,30/12/2019,52,,,9:08:00,Visual Check ok,1089,48,21,1,7,0,12.1,12.1,0,0,0,9:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
174,Shed 7,Clo heather ,30/12/2019,52,,,10:00:00,Visual Check ok,2839,96,104,0,31,0,12,12,0,0,0,10:52:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
175,Shed 8,Clo,30/12/2019,52,,,11:45:00,Visual Check ok,2080,69,24,15,13,0,12.1,12.2,0,0,0,12:19:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
176,Shed 9,Heather ,30/12/2019,52,,,11:27:00,Visual Check ok,2705,204,26,6,52,0,0,0,0,0,0,12:32:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
177,Shed 1,Clo,31/12/2019,52,,,9:15:00,Visual Check ok,921,131,15,0,31,0,12.1,12.1,0,0,0,9:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
178,Shed 2,Clo,31/12/2019,52,,,8:50:00,Visual Check ok,594,55,5,0,4,0,12.2,12.2,0,0,0,9:10:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
179,Shed 4,Clo,31/12/2019,52,,,12:00:00,Visual Check ok,1326,96,14,3,17,0,11.7,11.7,0,0,0,12:39:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
180,Shed 5,Luke Clo,31/12/2019,52,,,12:00:00,Visual Check ok,1276,436,11,2,51,0,11.7,11.7,0,0,0,13:20:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
182,Shed 7,Clo,31/12/2019,52,,,11:20:00,Visual Check ok,2790,400,40,1,22,0,12.3,12.3,0,0,0,12:10:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
183,Shed 8,Clo,31/12/2019,52,,,10:00:00,Visual Check ok,1980,50,28,15,12,0,12.2,12.2,0,0,0,11:00:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
184,Shed 9,Clo,31/12/2019,52,,,10:00:00,Visual Check ok,1332,17,9,3,11,0,11.3,11.4,0,0,0,10:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
185,Shed 1,Luke,1/01/2020,52,,,9:05:00,Visual Check ok,1204,210,13,1,42,0,11.6,11.8,0,0,0,9:34:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
186,Shed 2,Luke,1/01/2020,52,,,9:55:00,Visual Check ok,1620,151,17,1,13,0,12.1,11.8,0,0,0,10:40:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
187,Shed 4,Mitch,1/01/2020,52,,,12:09:31,Visual Check ok,1650,84,3,3,18,0,12,12,0,0,0,12:24:41,0,0,0,0,0,8/07/2021 15:58,15:58:04
188,Shed 5,Mitch,1/01/2020,52,,,11:30:03,Visual Check ok,1557,120,2,4,23,0,12,12,0,0,0,11:42:31,0,0,0,0,0,8/07/2021 15:58,15:58:04
189,Shed 6,Mitch,1/01/2020,52,,,10:45:37,Visual Check ok,1560,55,4,7,12,0,12,12.1,0,0,0,11:05:57,0,0,0,0,0,8/07/2021 15:58,15:58:04
190,Shed 7,Luke,1/01/2020,52,,,23:15:00,Visual Check ok,2744,155,143,0,25,0,12.3,12.3,0,0,0,12:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
191,Shed 8,Mitch,1/01/2020,52,,,0:00:00,Visual Check ok,1650,110,0,11,10,0,11.5,11.4,0,0,0,10:20:50,0,0,0,0,0,8/07/2021 15:58,15:58:04
192,Shed 9,Mitch,1/01/2020,52,,,9:30:25,Visual Check ok,1170,180,23,10,10,0,0,0,0,0,0,9:50:13,0,0,0,0,0,8/07/2021 15:58,15:58:04
193,Shed 1,Oscar,2/01/2020,52,,,9:24:32,Visual Check ok,902,82,11,1,32,0,12,11.9,0,0,0,10:25:34,0,0,0,0,0,8/07/2021 15:58,15:58:04
194,Shed 2,Oscar,2/01/2020,52,,,8:22:44,Visual Check ok,840,62,10,0,14,0,12,12.1,0,0,0,21:23:54,0,0,0,0,0,8/07/2021 15:58,15:58:04
195,Shed 4,Simon ,2/01/2020,52,,,11:15:11,Visual Check ok,1400,70,14,0,8,0,0,0,0,0,0,11:36:55,0,0,0,0,0,8/07/2021 15:58,15:58:04
196,Shed 5,Oscar,2/01/2020,52,,,14:28:34,Visual Check ok,1753,54,0,3,24,0,12,11.9,0,0,0,15:29:20,0,0,0,0,0,8/07/2021 15:58,15:58:04
197,Shed 6,Simon ,2/01/2020,52,,,10:08:17,Visual Check ok,1440,53,11,9,23,0,0,0,0,0,0,10:45:57,0,0,0,0,0,8/07/2021 15:58,15:58:04
198,Shed 7,Simon ,2/01/2020,52,,,9:15:51,Visual Check ok,2210,136,74,0,8,0,0,0,0,0,0,9:50:49,0,0,0,0,0,8/07/2021 15:58,15:58:04
199,Shed 8,Oscar,2/01/2020,52,,,13:27:45,Visual Check ok,2400,30,1,5,26,0,12,12.1,0,0,0,14:28:21,0,0,0,0,0,8/07/2021 15:58,15:58:04
200,Shed 9,Oscar,2/01/2020,52,,,11:26:11,Visual Check ok,2160,165,24,8,27,0,11.8,11.7,0,0,0,12:27:09,0,0,0,0,0,8/07/2021 15:58,15:58:04
201,Shed 1,Oscar,3/01/2020,52,,,9:39:50,Visual Check ok,1285,76,4,1,42,0,12.1,11.9,0,0,0,10:44:55,0,0,0,0,0,8/07/2021 15:58,15:58:04
202,Shed 2,Oscar,3/01/2020,52,,,8:34:37,Visual Check ok,1142,25,3,0,9,0,12,12.1,0,0,0,9:39:17,0,0,0,0,0,8/07/2021 15:58,15:58:04
203,Shed 4,Simon ,3/01/2020,52,,,10:53:03,Visual Check ok,1514,74,8,1,37,0,0,0,0,0,0,11:20:09,0,0,0,0,0,8/07/2021 15:58,15:58:04
204,Shed 5,Simon ,3/01/2020,52,,,11:26:47,Visual Check ok,1560,124,8,1,37,0,0,0,0,0,0,12:00:47,0,0,0,0,0,8/07/2021 15:58,15:58:04
205,Shed 6,Simon,3/01/2020,52,,,10:20:18,Visual Check ok,1620,68,15,9,25,0,0,0,0,0,0,10:50:15,0,0,0,0,0,8/07/2021 15:58,15:58:04
206,Shed 7,Simon ,3/01/2020,52,,,9:15:58,Visual Check ok,2520,190,120,2,16,0,0,0,0,0,0,10:11:24,0,0,0,0,0,8/07/2021 15:58,15:58:04
207,Shed 8,Oscar ,3/01/2020,52,,,13:48:53,Visual Check ok,1620,23,4,7,26,0,11.7,11.8,0,0,0,14:50:38,0,0,0,0,0,8/07/2021 15:58,15:58:04
208,Shed 9,Oscar,3/01/2020,52,,,10:46:34,Visual Check ok,1620,60,15,11,28,0,0,0,0,0,0,11:48:33,0,0,0,0,0,8/07/2021 15:58,15:58:04
209,Shed 1,Oscar,4/01/2020,52,,,10:51:47,Visual Check ok,1163,87,12,1,37,0,0,0,0,0,0,12:52:59,0,0,0,0,0,8/07/2021 15:58,15:58:04
210,Shed 2,Bella,4/01/2020,52,,,7:17:00,Visual Check ok,1167,18,6,1,14,0,12,12.1,0,0,0,7:49:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
211,Shed 4,Bella ,4/01/2020,52,,,9:48:00,Visual Check ok,1375,25,4,0,16,0,11.7,11.7,0,0,0,10:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
213,Shed 6,Kylie ,4/01/2020,52,,,10:01:00,Visual Check ok,1520,8,1,7,22,0,11.3,11.3,0,0,0,10:23:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
214,Shed 7,Oscar,4/01/2020,52,,,8:48:55,Visual Check ok,3604,34,15,5,38,0,12,11.9,0,0,0,9:51:22,0,0,0,0,0,8/07/2021 15:58,15:58:04
215,Shed 8,Kylie ,4/01/2020,52,,,8:54:00,Visual Check ok,974,6,2,7,11,0,10.8,10.7,0,0,0,9:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
216,Shed 9,Bella ,4/01/2020,52,,,8:40:00,Visual Check ok,1448,55,37,0,19,0,9.8,9,0,0,0,9:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
217,Shed 1,Simon ,5/01/2020,52,,,10:16:49,Visual Check ok,1170,128,23,1,39,0,0,0,0,0,0,10:49:07,0,0,0,0,0,8/07/2021 15:58,15:58:04
218,Shed 2,Simon ,5/01/2020,52,,,9:03:59,Visual Check ok,1560,156,9,1,8,0,0,0,0,0,0,9:05:36,0,0,0,0,0,8/07/2021 15:58,15:58:04
219,Shed 4,Jess,5/01/2020,52,,,13:07:00,Visual Check ok,1530,60,10,10,20,0,12,12,0,0,0,13:07:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
220,Shed 5,Jess,5/01/2020,52,,,13:08:00,Visual Check ok,1620,38,14,2,19,0,11.6,11.8,0,0,0,13:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
221,Shed 6,Jess,5/01/2020,52,,,13:05:00,Visual Check ok,1440,30,5,2,10,0,12,11.9,0,0,0,13:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
222,Shed 7,Simon ,5/01/2020,52,,,9:20:58,Visual Check ok,1980,157,56,0,22,0,0,0,0,0,0,10:05:15,0,0,0,0,0,8/07/2021 15:58,15:58:04
223,Shed 8,Jess,5/01/2020,52,,,13:09:00,Visual Check ok,2703,60,30,12,19,0,12,12,0,0,0,13:10:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
224,Shed 9,Tamsyn ,5/01/2020,52,,,11:03:00,Visual Check ok,2490,40,5,45,40,0,10,10.2,0,0,0,11:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
225,Shed 1,Kylie ,6/01/2020,1,,,8:03:00,Visual Check ok,699,60,8,1,17,0,12,11.9,0,0,0,8:18:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
226,Shed 2,Kylie ,6/01/2020,1,,,8:30:00,Visual Check ok,1350,26,8,1,8,0,11.9,12.1,0,0,0,8:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
227,Shed 4,Kylie ,6/01/2020,1,,,11:09:00,Visual Check ok,1670,204,10,0,26,0,11.3,11.8,0,0,0,11:36:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
228,Shed 5,Kylie,6/01/2020,1,,,1:27:00,Visual Check ok,1961,215,31,1,26,0,12.2,12.1,0,0,0,1:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
229,Shed 6,Oscar ,6/01/2020,1,,,13:06:05,Visual Check ok,2004,214,12,13,38,0,11.3,11.6,0,0,0,14:08:10,0,0,0,0,0,8/07/2021 15:58,15:58:04
230,Shed 7,Kylie ,6/01/2020,1,,,9:31:00,Visual Check ok,3380,128,54,0,42,0,12.3,12.3,0,0,0,10:22:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
231,Shed 8,Oscar,6/01/2020,1,,,9:22:48,Visual Check ok,1287,42,4,10,10,0,8,8.1,0,0,0,9:57:56,0,0,0,0,0,8/07/2021 15:58,15:58:04
232,Shed 9,Oscar,6/01/2020,1,,,11:01:18,Visual Check ok,2070,96,9,15,23,0,11.8,11.9,0,0,0,12:02:46,0,0,0,0,0,8/07/2021 15:58,15:58:04
233,Shed 1,Kylie ,7/01/2020,1,,,8:33:00,Visual Check ok,1306,295,9,3,55,0,12,11.9,0,0,0,8:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
234,Shed 2,Kylie ,7/01/2020,1,,,9:00:00,Visual Check ok,1468,255,10,1,12,0,12.2,12.1,0,0,0,9:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
235,Shed 4,Oscar,7/01/2020,1,,,12:34:54,Visual Check ok,1323,118,6,1,19,0,11.9,12,0,0,0,12:35:41,0,0,0,0,0,8/07/2021 15:58,15:58:04
236,Shed 5,Oscar,7/01/2020,1,,,13:35:59,Visual Check ok,1454,148,2,0,28,0,12.1,12,0,0,0,14:36:41,0,0,0,0,0,8/07/2021 15:58,15:58:04
237,Shed 6,Kylie ,7/01/2020,1,,,11:07:00,Visual Check ok,1520,75,3,10,18,0,11.6,11.8,0,0,0,11:33:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
238,Shed 7,Kylie ,7/01/2020,1,,,9:45:00,Visual Check ok,2745,151,23,2,20,0,12.3,12.2,0,0,0,10:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
239,Shed 8,Oscar,7/01/2020,1,,,9:31:53,Visual Check ok,1687,30,4,4,9,0,11.7,11.9,0,0,0,10:32:55,0,0,0,0,0,8/07/2021 15:58,15:58:04
240,Shed 9,Oscar,7/01/2020,1,,,10:33:20,Visual Check ok,1683,29,7,21,17,0,11.6,11.7,0,0,0,11:34:40,0,0,0,0,0,8/07/2021 15:58,15:58:04
241,Shed 1,Kylie,8/01/2020,1,,,8:15:00,Visual Check ok,1155,242,2,1,27,0,12,12.1,0,0,0,8:22:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
242,Shed 2,Kylie,8/01/2020,1,,,8:34:00,Visual Check ok,1165,196,8,0,11,0,12.1,12.2,0,0,0,8:57:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
243,Shed 4,Kylie ,8/01/2020,1,,,11:18:00,Visual Check ok,1627,55,6,0,13,0,11.8,12,0,0,0,11:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
244,Shed 5,Oscar,8/01/2020,1,,,12:15:41,Visual Check ok,1539,65,1,2,36,0,11.9,11.9,0,0,0,13:16:43,0,0,0,0,0,8/07/2021 15:58,15:58:04
245,Shed 6,Kylie ,8/01/2020,1,,,10:43:00,Visual Check ok,1649,26,2,6,9,0,11.7,11.7,0,0,0,11:05:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
246,Shed 7,Kylie ,8/01/2020,1,,,9:37:00,Visual Check ok,3018,109,50,1,24,0,12.2,12.3,0,0,0,10:16:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
247,Shed 8,Oscar,8/01/2020,1,,,9:13:07,Visual Check ok,1980,19,7,7,11,0,10.5,10.8,0,0,0,10:14:02,0,0,0,0,0,8/07/2021 15:58,15:58:04
248,Shed 9,Oscar,8/01/2020,1,,,14:14:18,Visual Check ok,2286,48,18,13,23,0,10.9,11,0,0,0,11:15:29,0,0,0,0,0,8/07/2021 15:58,15:58:04
249,Shed 1,Kylie ,9/01/2020,1,,,8:01:00,Visual Check ok,1208,81,3,0,34,0,12,12.1,0,0,0,8:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
250,Shed 2,Kylie ,9/01/2020,1,,,8:12:00,Visual Check ok,1041,39,3,1,11,0,12,12.2,0,0,0,8:28:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
251,Shed 4,Josh ,9/01/2020,1,,,10:10:00,Visual Check ok,1380,64,0,0,0,0,0,0,0,0,0,10:47:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
252,Shed 5,Josh ,9/01/2020,1,,,11:49:00,Visual Check ok,1680,50,22,0,0,0,0,0,0,0,0,12:29:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
253,Shed 6,Josh ,9/01/2020,1,,,11:00:00,Visual Check ok,1725,31,0,0,0,0,0,0,0,0,0,11:35:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
254,Shed 7,Kylie ,9/01/2020,1,,,8:41:00,Visual Check ok,2155,57,47,0,26,0,12.2,12.2,0,0,0,9:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
255,Shed 8,Kylie ,9/01/2020,1,,,9:39:00,Visual Check ok,1881,15,4,8,8,0,11,11.1,0,0,0,10:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
256,Shed 9,Kylie ,9/01/2020,1,,,10:29:00,Visual Check ok,2097,8,3,29,26,0,10.3,10.8,0,0,0,11:57:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
258,Shed 2,Clo,10/01/2020,1,,,9:00:00,Visual Check ok,1749,75,10,0,18,0,12.4,12.4,0,0,0,9:37:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
260,Shed 5,Clo,10/01/2020,1,,,11:40:00,Visual Check ok,1569,76,17,4,30,0,12,12,0,0,0,12:03:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
262,Shed 7,Clo,10/01/2020,1,,,10:00:00,Visual Check ok,3610,74,52,0,30,0,12.3,12.3,0,0,0,10:58:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
263,Shed 8,Josh ,10/01/2020,1,,,11:32:00,Visual Check ok,2590,34,0,0,0,0,0,0,0,0,0,12:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
264,Shed 9,Josh ,10/01/2020,1,,,10:00:00,Visual Check ok,2090,31,4,0,4,0,0,0,0,0,0,10:50:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
265,Shed 1,Clo,11/01/2020,1,,,9:09:00,Visual Check ok,1322,77,2,7,37,0,12.2,12.2,0,0,0,9:26:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
266,Shed 2,Clo,11/01/2020,1,,,8:30:00,Visual Check ok,1260,51,8,1,12,0,12.2,12.2,0,0,0,9:04:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
267,Shed 4,Clo,11/01/2020,1,,,10:50:00,Visual Check ok,1418,142,4,0,28,0,12.2,12.2,0,0,0,11:19:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
268,Shed 5,Clo/Kylie ,11/01/2020,1,,,11:45:00,Visual Check ok,1542,156,10,0,26,0,12.1,12.2,0,0,0,12:04:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
269,Shed 6,Kylie ,11/01/2020,1,,,10:53:00,Visual Check ok,1768,48,4,12,30,0,11.7,11.7,0,0,0,11:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
270,Shed 7,Clo,11/01/2020,1,,,9:30:00,Visual Check ok,2880,125,17,3,19,0,12.3,12.2,0,0,0,10:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
271,Shed 8,Kylie ,11/01/2020,1,,,8:50:00,Visual Check not ok,1253,10,6,4,11,0,10.9,11,0,0,0,9:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
272,Shed 9,Kylie ,11/01/2020,1,,,9:17:00,Visual Check ok,1800,25,1,31,18,0,10,10.1,0,0,0,9:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
273,Shed 1,Jess,12/01/2020,1,,,11:57:00,Visual Check ok,1080,210,15,5,20,0,11.9,12,0,0,0,11:59:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
274,Shed 2,Josh ,12/01/2020,1,,,12:24:00,Visual Check ok,1890,300,0,0,0,0,0,0,0,0,0,12:25:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
280,Shed 9,Jess,12/01/2020,1,,,14:40:00,Visual Check ok,2700,60,12,12,12,0,12,12.1,0,0,0,14:41:05,0,0,0,0,0,8/07/2021 15:58,15:58:04
281,Shed 1,Kylie ,13/01/2020,2,,,8:38:00,Visual Check ok,500,17,3,0,18,0,12.3,12.3,0,0,0,8:44:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
283,Shed 4,Josj,13/01/2020,2,,,13:20:26,Visual Check ok,1470,80,10,0,0,0,0,0,0,0,0,13:48:40,0,0,0,0,0,8/07/2021 15:58,15:58:04
284,Shed 5,Josh,13/01/2020,2,,,2:16:35,Visual Check ok,1650,45,0,0,10,0,0,0,0,0,0,14:49:37,0,0,0,0,0,8/07/2021 15:58,15:58:04
285,Shed 6,Oscar,13/01/2020,2,,,15:15:20,Visual Check ok,1680,63,9,3,25,0,12,12,0,0,0,15:16:35,0,0,0,0,0,8/07/2021 15:58,15:58:04
286,Shed 7,Oscar,13/01/2020,2,,,10:04:17,Visual Check ok,2550,89,30,0,40,0,11.9,12,0,0,0,11:05:10,0,0,0,0,0,8/07/2021 15:58,15:58:04
287,Shed 8,Oscar ,13/01/2020,2,,,10:48:02,Visual Check ok,1894,16,0,1,7,0,11.6,11.5,0,0,0,11:49:33,0,0,0,0,0,8/07/2021 15:58,15:58:04
288,Shed 9,Josh,13/01/2020,2,,,10:56:19,Visual Check ok,2160,54,3,2,16,0,11.2,11.4,0,0,0,11:58:53,0,0,0,0,0,8/07/2021 15:58,15:58:04
289,Shed 1,Oscar,14/01/2020,2,,,9:21:00,Visual Check ok,1652,59,13,2,33,0,11.8,11.9,0,0,0,10:44:39,0,0,0,0,0,8/07/2021 15:58,15:58:04
290,Shed 2,Kylie ,14/01/2020,2,,,8:18:00,Visual Check ok,1487,62,11,1,22,0,12.4,12.3,0,0,0,8:42:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
292,Shed 5,Oscar,14/01/2020,2,,,13:46:58,Visual Check ok,1658,38,2,2,54,0,12,11.9,0,0,0,14:47:48,0,0,0,0,0,8/07/2021 15:58,15:58:04
293,Shed 6,Kylie lyn,14/01/2020,2,,,10:34:00,Visual Check ok,1571,34,9,8,36,0,12.1,12.1,0,0,0,10:52:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
294,Shed 7,Kylie lyn,14/01/2020,2,,,9:14:00,Visual Check ok,2442,79,47,0,13,0,12.5,12.5,0,0,0,9:56:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
295,Shed 8,Oscar,14/01/2020,2,,,10:45:00,Visual Check ok,1784,10,7,8,10,0,10.8,10.7,0,0,0,12:45:43,0,0,0,0,0,8/07/2021 15:58,15:58:04
296,Shed 9,Oscar,14/01/2020,2,,,12:46:00,Visual Check ok,2280,22,9,21,17,0,10.8,10.9,0,0,0,13:46:43,0,0,0,0,0,8/07/2021 15:58,15:58:04
297,Shed 1,Kylie ,15/01/2020,2,,,9:09:00,Visual Check ok,1364,38,19,3,43,0,12.5,12.5,0,0,0,9:21:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
298,Shed 2,Kylie ,15/01/2020,2,,,8:29:00,Visual Check ok,1513,39,4,0,14,0,12.6,12.5,0,0,0,8:51:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
299,Shed 4,Oscar,15/01/2020,2,,,15:16:00,Visual Check ok,1564,34,6,2,14,0,12,12.1,0,0,0,15:17:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
300,Shed 5,Oscar ,15/01/2020,2,,,15:17:00,Visual Check ok,1620,61,3,3,18,0,11.9,11.8,0,0,0,15:18:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
301,Shed 6,Oscar,15/01/2020,2,,,14:14:00,Visual Check ok,1731,15,6,15,19,0,12,12,0,0,0,14:15:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
302,Shed 7,Kylie ,15/01/2020,2,,,10:00:00,Visual Check ok,3480,15,50,2,21,0,12.1,12.2,0,0,0,10:45:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
303,Shed 8,Oscar,15/01/2020,2,,,9:11:00,Visual Check ok,1574,23,6,9,7,0,11.5,11.7,0,0,0,10:13:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
304,Shed 9,Oscar,15/01/2020,2,,,11:13:00,Visual Check ok,1950,9,5,38,13,0,11.9,11.8,0,0,0,10:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
305,Shed 1,Kylie ,16/01/2020,2,,,9:38:00,Visual Check ok,1450,396,3,1,60,0,12.4,12.5,0,0,0,10:15:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
306,Shed 2,Kylie ,16/01/2020,2,,,8:47:00,Visual Check ok,1752,40,6,0,17,0,12.4,12.5,0,0,0,9:20:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
307,Shed 4,Josh ,16/01/2020,2,,,13:15:00,Visual Check ok,1320,210,0,0,0,0,0,0,0,0,0,13:50:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
308,Shed 5,Oscar ,16/01/2020,2,,,12:10:00,Visual Check ok,1531,224,0,0,41,0,11.9,12,0,0,0,15:11:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
309,Shed 6,Josh ,16/01/2020,2,,,14:06:00,Visual Check ok,1775,72,0,4,6,0,0,0,0,0,0,14:38:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
310,Shed 7,Oscar,16/01/2020,2,,,9:06:00,Visual Check ok,2760,200,24,0,36,0,12,11.8,0,0,0,10:08:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
311,Shed 8,Oscar,16/01/2020,2,,,10:08:00,Visual Check ok,2423,30,0,0,15,0,11.6,11.8,0,0,0,11:09:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
312,Shed 9,Josh ,16/01/2020,2,,,11:08:00,Visual Check ok,2490,27,0,6,7,0,0,0,0,0,0,11:54:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
315,Shed 4,Josh ,17/01/2020,2,,,13:45:00,Visual Check ok,1350,180,0,0,0,0,0,0,0,0,0,14:01:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
316,Shed 5,Josh,17/01/2020,2,,,14:42:00,Visual Check ok,1320,180,15,1,15,0,0,0,0,0,0,14:43:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
317,Shed 6,Josh ,17/01/2020,2,,,14:54:00,Visual Check ok,1620,135,12,4,8,0,0,0,0,0,0,15:30:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
318,Shed 7,Josh ,17/01/2020,2,,,10:20:00,Visual Check ok,2910,80,10,1,6,0,0,0,0,0,0,11:14:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
319,Shed 8,Oscar,17/01/2020,2,,,9:53:09,Visual Check ok,1934,44,2,6,9,0,12.2,12.1,0,0,0,10:54:53,0,0,0,0,0,8/07/2021 15:58,15:58:04
320,Shed 9,Oscar,17/01/2020,2,,,13:15:56,Visual Check ok,2284,24,6,29,17,0,11.6,11.5,0,0,0,14:17:19,0,0,0,0,0,8/07/2021 15:58,15:58:04
321,Shed 1,Kylie ,18/01/2020,2,,,8:33:00,Visual Check ok,503,14,3,2,10,0,12.4,12.4,0,0,0,8:41:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
322,Shed 2,Kylie ,18/01/2020,2,,,8:06:00,Visual Check ok,971,33,5,0,11,0,12.4,12.5,0,0,0,8:22:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
323,Shed 4,Kylie ,18/01/2020,2,,,10:45:00,Visual Check ok,1285,166,10,0,15,0,12,12.1,0,0,0,11:06:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
324,Shed 5,Kylie ,18/01/2020,2,,,11:27:00,Visual Check ok,1545,49,9,3,32,0,12.3,12.4,0,0,0,11:50:00,0,0,0,0,0,8/07/2021 15:58,15:58:04
